row,col,val
UBA1135,MFWN01,0
UBA1135,Acidithiobacillaceae,0
UBA1135,Peptoniphilaceae,0
UBA1135,Francisellaceae,0
UBA1135,Alicyclobacillaceae,0
UBA1135,GCA-2861595,0
UBA1135,UBA998,0
UBA1135,CPR2,0
UBA1135,CSP1-3,0
UBA1135,UBA12157,0
UBA1135,Acholeplasmataceae,0
UBA1135,TMED25,0
UBA1135,UBA11606,0
UBA1135,DG-74-3,0
UBA1135,GWC2-36-17,0
UBA1135,UBA10161,0
UBA1135,UBA6109,0
UBA1135,HTCC2089,0
UBA1135,Flammeovirgaceae,0
UBA1135,Heliobacteriaceae,0
UBA1135,32-111,0
UBA1135,Peptococcaceae,0
UBA1135,Fen-1058,0
UBA1135,Marinicellaceae,0
UBA1135,GWF2-57-35,0
UBA1135,Caedimonadaceae,0
UBA1135,Ruminiclostridiaceae_A,0
UBA1135,UBA3495,0
UBA1135,GCA-002707645,0
HRBIN36,EX4484-135,0
HRBIN36,SZUA-401,0
HRBIN36,UBA2400,0
HRBIN36,UBA1135,0
HRBIN36,HRBIN36,1
HRBIN36,UBA12481,0
HRBIN36,UBA6187,0
HRBIN36,UBA6266,0
HRBIN36,Methanocullaceae,0
HRBIN36,Thiovulaceae,0
HRBIN36,CG1-02-57-44,0
HRBIN36,UBA2588,0
HRBIN36,AqS2,0
HRBIN36,Thermodesulfobacteriaceae,0
HRBIN36,UBA9615,0
HRBIN36,UBA4068,0
HRBIN36,UBA7662,0
HRBIN36,Angustibacteraceae,0
HRBIN36,Savagellaceae,0
HRBIN36,UBA2361,0
HRBIN36,UBA2798,0
HRBIN36,MFWN01,0
HRBIN36,Acidithiobacillaceae,0
HRBIN36,Peptoniphilaceae,0
HRBIN36,Francisellaceae,0
HRBIN36,Alicyclobacillaceae,0
HRBIN36,GCA-2861595,0
HRBIN36,UBA998,0
HRBIN36,CPR2,0
HRBIN36,CSP1-3,0
HRBIN36,UBA12157,0
HRBIN36,Acholeplasmataceae,0
HRBIN36,TMED25,0
HRBIN36,UBA11606,0
HRBIN36,DG-74-3,0
HRBIN36,GWC2-36-17,0
HRBIN36,UBA10161,0
HRBIN36,UBA6109,0
HRBIN36,HTCC2089,0
HRBIN36,Flammeovirgaceae,0
HRBIN36,Heliobacteriaceae,0
HRBIN36,32-111,0
HRBIN36,Peptococcaceae,0
HRBIN36,Fen-1058,0
HRBIN36,Marinicellaceae,0
HRBIN36,GWF2-57-35,0
HRBIN36,Caedimonadaceae,0
HRBIN36,Ruminiclostridiaceae_A,0
HRBIN36,UBA3495,0
HRBIN36,GCA-002707645,0
UBA12481,EX4484-135,0
UBA12481,SZUA-401,0
UBA12481,UBA2400,0
UBA12481,UBA1135,0
UBA12481,HRBIN36,0
UBA12481,UBA12481,1
UBA12481,UBA6187,0
UBA12481,UBA6266,0
UBA12481,Methanocullaceae,0
UBA12481,Thiovulaceae,0
UBA12481,CG1-02-57-44,0
UBA12481,UBA2588,0
UBA12481,AqS2,0
UBA12481,Thermodesulfobacteriaceae,0
UBA12481,UBA9615,0
UBA12481,UBA4068,0
UBA12481,UBA7662,0
UBA12481,Angustibacteraceae,0
UBA12481,Savagellaceae,0
UBA12481,UBA2361,0
UBA12481,UBA2798,0
UBA12481,MFWN01,0
UBA12481,Acidithiobacillaceae,0
UBA12481,Peptoniphilaceae,0
UBA12481,Francisellaceae,0
UBA12481,Alicyclobacillaceae,0
UBA12481,GCA-2861595,0
UBA12481,UBA998,0
UBA12481,CPR2,0
UBA12481,CSP1-3,0
UBA12481,UBA12157,0
UBA12481,Acholeplasmataceae,0
UBA12481,TMED25,0
UBA12481,UBA11606,0
UBA12481,DG-74-3,0
UBA12481,GWC2-36-17,0
UBA12481,UBA10161,0
UBA12481,UBA6109,0
UBA12481,HTCC2089,0
UBA12481,Flammeovirgaceae,0
UBA12481,Heliobacteriaceae,0
UBA12481,32-111,0
UBA12481,Peptococcaceae,0
