row,col,val
Deferribacterota,Bdellovibrionota,0
Deferribacterota,Methylomirabilota,0
Deferribacterota,Firmicutes_F,0
Deferribacterota,UBA8248,0
Deferribacterota,Cloacimonadota,0
Deferribacterota,UBA6262,0
Deferribacterota,Aenigmarchaeota,0
Deferribacterota,Dependentiae,0
Deferribacterota,Firmicutes_B,0
Deferribacterota,Firmicutes_C,0
Deferribacterota,GCA-001730085,0
Deferribacterota,Chrysiogenetota,0
Deferribacterota,Gemmatimonadota_A,0
Deferribacterota,Elusimicrobiota,0
Deferribacterota,Margulisbacteria,0
Deferribacterota,Caldatribacteriota,0
Deferribacterota,AABM5-125-24,0
Deferribacterota,Eisenbacteria,0
Firmicutes_A,Fusobacteriota,0.7592113897811118
Firmicutes_A,Aquificota,0
Firmicutes_A,UBA8481,0
Firmicutes_A,Spirochaetota,0.07604040893224215
Firmicutes_A,Poribacteria,0
Firmicutes_A,Firmicutes_E,-0.4039559478949345
Firmicutes_A,Deferribacterota,0
Firmicutes_A,Firmicutes_A,1
Firmicutes_A,Thermoplasmatota,-0.42878609970706566
Firmicutes_A,AB1-6,0
Firmicutes_A,Tectomicrobia,0
Firmicutes_A,Thermodesulfobiota,0
Firmicutes_A,4572-55,0
Firmicutes_A,Krumholzibacteriota,0
Firmicutes_A,SZUA-182,0
Firmicutes_A,SM23-31,0
Firmicutes_A,sampleType,0
Firmicutes_A,UBP6,0
Firmicutes_A,Verrucomicrobiota,-0.39569029295808184
Firmicutes_A,Goldbacteria,0
Firmicutes_A,Edwardsbacteria,0
Firmicutes_A,Crenarchaeota,-0.4750194361040807
Firmicutes_A,Deferrisomatota,0
Firmicutes_A,FCPU426,0
Firmicutes_A,Huberarchaeaota,0
Firmicutes_A,Nitrospinota,0
Firmicutes_A,OLB16,0
Firmicutes_A,Halobacterota,0.09616335477316433
Firmicutes_A,Firestonebacteria,0
Firmicutes_A,EX4484-52,0
Firmicutes_A,UBP7_A,0
Firmicutes_A,Coprothermobacterota,0
Firmicutes_A,Bdellovibrionota,-0.4591708796124847
Firmicutes_A,Methylomirabilota,-0.7797575348078823
Firmicutes_A,Firmicutes_F,0.19654384074023018
Firmicutes_A,UBA8248,0
Firmicutes_A,Cloacimonadota,0.3225713154091038
Firmicutes_A,UBA6262,0
Firmicutes_A,Aenigmarchaeota,0
Firmicutes_A,Dependentiae,0
Firmicutes_A,Firmicutes_B,0.22592568742975722
Firmicutes_A,Firmicutes_C,0.8687158738763896
Firmicutes_A,GCA-001730085,0
Firmicutes_A,Chrysiogenetota,0
Firmicutes_A,Gemmatimonadota_A,0
